date,revenue
07-11-2016,177.648
07-11-2016,84.784
07-11-2016,23.64
07-11-2016,32.06
07-11-2016,287.91
07-11-2016,7.3
07-11-2016,26.18
07-11-2016,24.4
07-11-2016,1345.485
07-11-2016,16.146
08-11-2016,186.54
08-11-2016,66.69
08-11-2016,44.43
08-11-2016,27.9
08-11-2016,265.86
08-11-2016,10.476
08-11-2016,17.94
08-11-2016,11.65
08-11-2016,52.272
08-11-2016,5.04
08-11-2016,92.94
08-11-2016,91.68
08-11-2016,226.2
08-11-2016,263.96
08-11-2016,119.9
08-11-2016,11.82
08-11-2016,577.764
08-11-2016,4404.9
08-11-2016,4.712
08-11-2016,67.15
08-11-2016,5.04
08-11-2016,31.504
08-11-2016,39.879
08-11-2016,549.98
08-11-2016,4643.8
08-11-2016,5
08-11-2016,371.97
09-11-2016,1024.38
09-11-2016,11.352
09-11-2016,244.55
09-11-2016,12.24
09-11-2016,17.22
09-11-2016,26.22
09-11-2016,17.34
09-11-2016,13.98
09-11-2016,899.95
09-11-2016,10.74
09-11-2016,17.94
09-11-2016,2.48
09-11-2016,2321.9
10-11-2016,79.9
10-11-2016,577.584
10-11-2016,714.3
10-11-2016,29.22
10-11-2016,715.64
10-11-2016,74.76
10-11-2016,795.51
10-11-2016,549.99
11-11-2016,418.32
11-11-2016,123.858
12-11-2016,15.56
12-11-2016,146.136
12-11-2016,523.92
12-11-2016,15.7
12-11-2016,64.784
12-11-2016,15.552
12-11-2016,223.888
12-11-2016,11.76
12-11-2016,5.238
12-11-2016,4.662
12-11-2016,100.792
13-11-2016,238.896
13-11-2016,102.36
13-11-2016,36.882
13-11-2016,17.496
13-11-2016,613.9992
13-11-2016,299.97
13-11-2016,683.332
13-11-2016,96.08
13-11-2016,63.77
13-11-2016,42.28
13-11-2016,115.296
13-11-2016,84.96
13-11-2016,121.104
13-11-2016,29.96
13-11-2016,9.872
13-11-2016,50.97
13-11-2016,89.98
13-11-2016,377.97
13-11-2016,111.96
13-11-2016,63.98
13-11-2016,339.96
14-11-2016,76.14
14-11-2016,230.352
14-11-2016,883.84
14-11-2016,19.96
14-11-2016,33.96
14-11-2016,826.11
14-11-2016,8.72
14-11-2016,37
14-11-2016,91.176
14-11-2016,159.968
14-11-2016,59.9
14-11-2016,37.6
14-11-2016,47.984
15-11-2016,250.272
15-11-2016,11.364
15-11-2016,8.72
15-11-2016,70.95
15-11-2016,119.04
15-11-2016,34.944
15-11-2016,166.92
15-11-2016,39.96
16-11-2016,34.504
16-11-2016,696.42
16-11-2016,18.9
16-11-2016,21.488
16-11-2016,239.976
16-11-2016,304.776
16-11-2016,653.55
16-11-2016,214.11
16-11-2016,185.58
16-11-2016,179.82
16-11-2016,523.25
16-11-2016,999.96
17-11-2016,1323.9
17-11-2016,36.6
17-11-2016,80.96
17-11-2016,225.568
17-11-2016,40.92
17-11-2016,106.32
17-11-2016,541.24
17-11-2016,32.4
17-11-2016,304.9
17-11-2016,777.21
17-11-2016,415.968
19-11-2016,5.984
19-11-2016,861.76
19-11-2016,31.08
19-11-2016,141.96
20-11-2016,60.45
20-11-2016,11.52
20-11-2016,186.048
20-11-2016,145.764
20-11-2016,63.824
20-11-2016,290.352
20-11-2016,32.04
20-11-2016,572.16
20-11-2016,4.896
20-11-2016,9.612
20-11-2016,19.65
20-11-2016,141.552
20-11-2016,17.44
20-11-2016,62.88
20-11-2016,7.23
20-11-2016,72.744
20-11-2016,50.12
20-11-2016,89.696
20-11-2016,479.988
20-11-2016,344.372
20-11-2016,22.14
20-11-2016,119.04
20-11-2016,19.46
20-11-2016,24.192
20-11-2016,13.98
21-11-2016,396.802
21-11-2016,15.88
21-11-2016,18.176
21-11-2016,1252.704
21-11-2016,141.96
21-11-2016,19.75
21-11-2016,10.92
21-11-2016,66.048
21-11-2016,83.9
21-11-2016,393.54
21-11-2016,110.97
21-11-2016,246.1328
21-11-2016,11.696
21-11-2016,16.52
21-11-2016,325.632
21-11-2016,5.344
21-11-2016,1.696
21-11-2016,24.588
21-11-2016,7.98
21-11-2016,439.992
21-11-2016,23.344
22-11-2016,68.81
22-11-2016,2.544
22-11-2016,37.94
22-11-2016,33.63
22-11-2016,42.8
22-11-2016,14.94
22-11-2016,11.61
22-11-2016,55.104
22-11-2016,2.946
22-11-2016,32.985
22-11-2016,206.962
22-11-2016,59.94
22-11-2016,17.12
22-11-2016,27.168
23-11-2016,16.56
23-11-2016,17.94
23-11-2016,13.12
23-11-2016,44.1
23-11-2016,38.88
23-11-2016,2625.12
23-11-2016,307.98
23-11-2016,27.056
23-11-2016,335.52
23-11-2016,23.912
24-11-2016,13.98
24-11-2016,25.824
24-11-2016,146.73
24-11-2016,79.76
24-11-2016,19.44
24-11-2016,14.7
24-11-2016,454.86
24-11-2016,368.91
24-11-2016,3.168
24-11-2016,91.392
25-11-2016,13.12
26-11-2016,692.472
26-11-2016,14.73
26-11-2016,10.95
26-11-2016,61.04
26-11-2016,104.9
26-11-2016,599.99
27-11-2016,375.4575
27-11-2016,83.976
27-11-2016,283.92
27-11-2016,6.24
27-11-2016,29.79
27-11-2016,104.97
27-11-2016,83.97
27-11-2016,170.98
27-11-2016,38.97
27-11-2016,446.068
27-11-2016,59.94
27-11-2016,154.9
27-11-2016,40.08
27-11-2016,113.82
27-11-2016,259.98
27-11-2016,748.752
27-11-2016,107.97
28-11-2016,12.132
28-11-2016,82.368
28-11-2016,53.92
28-11-2016,647.904
28-11-2016,151.96
28-11-2016,322.59
28-11-2016,71.12
28-11-2016,45.28
28-11-2016,335.52
28-11-2016,3.008
28-11-2016,68.16
28-11-2016,62.24
28-11-2016,8.28
29-11-2016,301.96
29-11-2016,555.21
29-11-2016,523.48
29-11-2016,161.82
29-11-2016,8.784
29-11-2016,21.48
29-11-2016,1106.91
29-11-2016,19.92
29-11-2016,56.3
29-11-2016,4.304
30-11-2016,335.744
30-11-2016,80.96
30-11-2016,681.408
30-11-2016,98.352
30-11-2016,6.048
30-11-2016,25.92
30-11-2016,23.66
30-11-2016,10.584
30-11-2016,152.991
30-11-2016,94.92
30-11-2016,177.48
30-11-2016,17.088
30-11-2016,3.882
30-11-2016,17.48
30-11-2016,71.88
01-12-2016,6.688
01-12-2016,55.424
01-12-2016,63.96
01-12-2016,61.68
01-12-2016,1913.4
01-12-2016,2003.92
01-12-2016,2676.672
01-12-2016,146.73
01-12-2016,32.4
01-12-2016,114.2
01-12-2016,3.64
01-12-2016,18.54
01-12-2016,19.44
01-12-2016,13.9
03-12-2016,482.34
03-12-2016,2.96
03-12-2016,10.752
03-12-2016,77.952
03-12-2016,359.499
03-12-2016,9.344
03-12-2016,95.97
03-12-2016,105.584
03-12-2016,590.352
03-12-2016,184.66
03-12-2016,16.448
03-12-2016,36.784
04-12-2016,384.174
04-12-2016,28.44
04-12-2016,361.764
04-12-2016,364.41
04-12-2016,25.08
04-12-2016,17.94
04-12-2016,36.96
04-12-2016,1598.058
04-12-2016,8.226
04-12-2016,16.9
04-12-2016,1799.75
04-12-2016,39.96
04-12-2016,36.4
04-12-2016,271.44
04-12-2016,85.96
04-12-2016,110.352
05-12-2016,164.646
05-12-2016,45.04
05-12-2016,22.68
05-12-2016,232.4
05-12-2016,26.064
05-12-2016,12.224
05-12-2016,47.984
05-12-2016,97.424
05-12-2016,44.46
05-12-2016,12.6
05-12-2016,39
05-12-2016,152.8
06-12-2016,70.686
06-12-2016,113.92
06-12-2016,206.112
06-12-2016,37.376
06-12-2016,2.772
06-12-2016,6.48
06-12-2016,41.86
06-12-2016,6.48
06-12-2016,7.78
06-12-2016,14.94
06-12-2016,1325.85
06-12-2016,120.15
06-12-2016,19.92
06-12-2016,86.304
06-12-2016,247.104
06-12-2016,198.272
06-12-2016,485.94
06-12-2016,173.94
06-12-2016,1619.91
06-12-2016,219.184
06-12-2016,8.96
06-12-2016,14.832
06-12-2016,32.75
06-12-2016,999.98
07-12-2016,152.94
07-12-2016,283.92
07-12-2016,3.96
07-12-2016,2.61
07-12-2016,79.92
07-12-2016,6.688
07-12-2016,21.36
07-12-2016,773.94
07-12-2016,12.96
08-12-2016,221.96
08-12-2016,15.696
08-12-2016,236
08-12-2016,360.712
08-12-2016,119.96
08-12-2016,1718.4
09-12-2016,34.02
10-12-2016,53.088
10-12-2016,1.78
10-12-2016,25.92
10-12-2016,5.76
10-12-2016,25.488
10-12-2016,101.94
10-12-2016,191.96
10-12-2016,801.96
10-12-2016,542.94
10-12-2016,2.61
10-12-2016,3.9
10-12-2016,26.4
10-12-2016,44.75
10-12-2016,27.36
10-12-2016,134.99
10-12-2016,7.31
10-12-2016,41.28
10-12-2016,184.66
10-12-2016,56.3
10-12-2016,799.984
11-12-2016,54.92
11-12-2016,52.416
11-12-2016,364.95
11-12-2016,69.576
11-12-2016,23
11-12-2016,196.62
11-12-2016,46.344
11-12-2016,10.332
11-12-2016,12.828
11-12-2016,4.224
11-12-2016,27.696
11-12-2016,85.056
11-12-2016,13.12
11-12-2016,125.99
11-12-2016,175.23
11-12-2016,159.984
11-12-2016,58.08
11-12-2016,110.528
12-12-2016,348.928
12-12-2016,166.5
12-12-2016,7.86
12-12-2016,25.76
12-12-2016,24.448
12-12-2016,2.21
12-12-2016,15.52
12-12-2016,36.44
12-12-2016,8.22
12-12-2016,360.38
12-12-2016,299.94
12-12-2016,22.368
12-12-2016,97.88
12-12-2016,32.4
13-12-2016,12.96
13-12-2016,134.48
13-12-2016,29.2
13-12-2016,9.96
13-12-2016,36.24
13-12-2016,248.85
13-12-2016,494.376
13-12-2016,37.88
13-12-2016,19.44
14-12-2016,29.22
14-12-2016,8.096
14-12-2016,50
14-12-2016,319.968
14-12-2016,273.568
14-12-2016,6.16
14-12-2016,3.76
14-12-2016,6.48
14-12-2016,55.264
14-12-2016,34.248
14-12-2016,56.3
14-12-2016,15.24
15-12-2016,3.28
15-12-2016,103.92
15-12-2016,899.91
15-12-2016,51.312
15-12-2016,262.864
15-12-2016,2025.36
15-12-2016,101.988
15-12-2016,1799.994
15-12-2016,246.168
16-12-2016,4.98
17-12-2016,142.36
17-12-2016,302.94
17-12-2016,212.13
17-12-2016,546.66
17-12-2016,41.552
17-12-2016,29.52
17-12-2016,204.85
17-12-2016,16.4
17-12-2016,92.96
17-12-2016,180.016
17-12-2016,13.12
17-12-2016,135.984
18-12-2016,646.776
18-12-2016,166.24
18-12-2016,20.32
18-12-2016,55.936
18-12-2016,18.432
18-12-2016,6.848
18-12-2016,20.736
19-12-2016,3.552
19-12-2016,434.352
19-12-2016,6.912
19-12-2016,88.832
19-12-2016,158.376
19-12-2016,1265.85
19-12-2016,675.96
19-12-2016,7.04
19-12-2016,116.28
19-12-2016,5.04
19-12-2016,1053.164
19-12-2016,29.9
19-12-2016,2249.91
19-12-2016,25.488
20-12-2016,88.8
20-12-2016,55.48
20-12-2016,359.058
20-12-2016,14.368
20-12-2016,17.12
20-12-2016,36.27
20-12-2016,7.92
20-12-2016,159.984
20-12-2016,255.968
20-12-2016,11.696
20-12-2016,100.8
21-12-2016,1618.37
21-12-2016,27.312
21-12-2016,47.976
21-12-2016,99.6
21-12-2016,50.88
21-12-2016,3.008
21-12-2016,60.984
21-12-2016,51.756
21-12-2016,59.904
21-12-2016,637.44
21-12-2016,600.53
22-12-2016,422.625
22-12-2016,33.568
22-12-2016,17.12
23-12-2016,194.32
24-12-2016,5.584
24-12-2016,22.704
24-12-2016,19.776
24-12-2016,72.704
24-12-2016,479.988
24-12-2016,27.168
24-12-2016,132.79
24-12-2016,12.96
24-12-2016,21.56
24-12-2016,7.712
24-12-2016,590.058
24-12-2016,45.92
24-12-2016,14.04
24-12-2016,19.936
24-12-2016,106.232
24-12-2016,111.984
24-12-2016,9.68
24-12-2016,883.84
24-12-2016,4899.93
25-12-2016,275.88
25-12-2016,449.568
25-12-2016,157.9
25-12-2016,17.94
25-12-2016,12.6
25-12-2016,10.368
25-12-2016,9.216
25-12-2016,1199.96
25-12-2016,843.9
25-12-2016,160.98
25-12-2016,547.136
25-12-2016,3.28
25-12-2016,17.34
25-12-2016,73.98
25-12-2016,414.96
25-12-2016,9.96
26-12-2016,22.2
26-12-2016,51.588
26-12-2016,212.64
26-12-2016,275.058
27-12-2016,113.328
27-12-2016,532.3992
27-12-2016,212.058
27-12-2016,371.168
27-12-2016,105.42
27-12-2016,195.64
27-12-2016,106.96
27-12-2016,21.56
27-12-2016,239.9
27-12-2016,1548.99
27-12-2016,131.104
27-12-2016,53.352
27-12-2016,19.872
27-12-2016,22.512
27-12-2016,323.1
27-12-2016,7.92
27-12-2016,4.728
27-12-2016,72.744
27-12-2016,668.16
27-12-2016,12.672
27-12-2016,355.96
27-12-2016,28.9
28-12-2016,54.384
28-12-2016,24.816
29-12-2016,6.36
30-12-2016,271.44
30-12-2016,68.52
30-12-2016,74.94
30-12-2016,287.88
30-12-2016,2548.56
31-12-2016,14.76
31-12-2016,3.488
31-12-2016,152.688
31-12-2016,5.888
31-12-2016,3.656
31-12-2016,487.984
31-12-2016,116.4
31-12-2016,94.74
31-12-2016,60.64
31-12-2016,76.3
31-12-2016,364.8
02-01-2017,173.94
02-01-2017,231.98
03-01-2017,114.46
03-01-2017,1592.85
03-01-2017,11.88
03-01-2017,30.08
03-01-2017,165.6
03-01-2017,180.96
04-01-2017,4.672
04-01-2017,104.58
04-01-2017,959.968
05-01-2017,191.472
05-01-2017,5.248
05-01-2017,59.184
07-01-2017,23.076
07-01-2017,25.92
07-01-2017,34.58
08-01-2017,47.616
08-01-2017,30.828
08-01-2017,108.784
08-01-2017,1565.88
08-01-2017,106.05
09-01-2017,15.168
09-01-2017,349.95
09-01-2017,377.928
10-01-2017,24.85
10-01-2017,79.92
10-01-2017,69.98
11-01-2017,54.992
11-01-2017,63.312
11-01-2017,15.552
11-01-2017,15.588
14-01-2017,315.776
14-01-2017,89.568
15-01-2017,181.797
15-01-2017,16.52
15-01-2017,60.12
15-01-2017,49.536
15-01-2017,81.98
15-01-2017,4.66
15-01-2017,52.34
15-01-2017,254.97
16-01-2017,11.648
16-01-2017,90.57
17-01-2017,322.59
17-01-2017,29.99
17-01-2017,371.97
17-01-2017,316
21-01-2017,153.568
21-01-2017,1013.488
22-01-2017,7.56
22-01-2017,451.136
22-01-2017,14.272
22-01-2017,26.336
22-01-2017,64.864
22-01-2017,12.96
22-01-2017,44.4
22-01-2017,20.65
22-01-2017,109.9
22-01-2017,55.176
22-01-2017,110.376
23-01-2017,59.99
23-01-2017,8.04
23-01-2017,1564.29
23-01-2017,99.98
24-01-2017,31.36
25-01-2017,45.98
25-01-2017,313.722
25-01-2017,9.21
25-01-2017,18
25-01-2017,428.68
25-01-2017,43.12
28-01-2017,39.68
30-01-2017,48.58
30-01-2017,435.168
30-01-2017,626.1
30-01-2017,26.01
30-01-2017,305.01
30-01-2017,50.784
30-01-2017,1.728
30-01-2017,17.456
30-01-2017,1439.968
30-01-2017,156.512
31-01-2017,15.552
31-01-2017,23.36
31-01-2017,1270.99
31-01-2017,125.36
31-01-2017,56.7
31-01-2017,109.592
01-02-2017,56.45
01-02-2017,105.52
02-02-2017,18.69
02-02-2017,36.4
02-02-2017,117.96
02-02-2017,8749.95
02-02-2017,73.784
03-02-2017,866.4
04-02-2017,14.368
04-02-2017,90.48
04-02-2017,93.02
05-02-2017,557.728
05-02-2017,14.73
05-02-2017,186.54
05-02-2017,159.968
05-02-2017,239.98
05-02-2017,18.84
05-02-2017,80.98
05-02-2017,167.96
05-02-2017,122.97
05-02-2017,154.44
05-02-2017,9.45
05-02-2017,342.37
05-02-2017,348.84
05-02-2017,484.83
05-02-2017,104.85
06-02-2017,132.224
07-02-2017,30.352
07-02-2017,7.83
07-02-2017,100
07-02-2017,623.96
08-02-2017,241.5
08-02-2017,1127.976
09-02-2017,31.86
09-02-2017,89.97
11-02-2017,69.93
12-02-2017,15.92
12-02-2017,1350.12
13-02-2017,146.82
14-02-2017,10.56
14-02-2017,550.431
14-02-2017,4.77
14-02-2017,7.98
14-02-2017,264.18
15-02-2017,8.72
15-02-2017,398.352
16-02-2017,227.96
16-02-2017,326.646
16-02-2017,318.08
16-02-2017,5.8
16-02-2017,89.97
16-02-2017,62.958
16-02-2017,5.184
16-02-2017,6.976
16-02-2017,92.064
19-02-2017,44.46
19-02-2017,242.94
19-02-2017,70.88
19-02-2017,8.67
19-02-2017,25.71
20-02-2017,16.496
21-02-2017,135.8
21-02-2017,68.95
21-02-2017,449.15
21-02-2017,18.56
21-02-2017,31.248
21-02-2017,296.37
21-02-2017,12.99
21-02-2017,39.98
21-02-2017,432.456
21-02-2017,34.86
21-02-2017,3.762
22-02-2017,10.65
22-02-2017,36.24
22-02-2017,445.96
22-02-2017,490.32
23-02-2017,57.576
25-02-2017,46.72
27-02-2017,16.192
27-02-2017,170.88
27-02-2017,56.82
28-02-2017,111.104
28-02-2017,36.48
01-03-2017,836.592
01-03-2017,26.38
01-03-2017,362.92
01-03-2017,4899.93
01-03-2017,159.984
03-03-2017,637.896
03-03-2017,2.304
03-03-2017,36.6
03-03-2017,3930.072
03-03-2017,166.44
03-03-2017,447.86
03-03-2017,134.85
03-03-2017,431.976
03-03-2017,41.72
03-03-2017,287.91
03-03-2017,479.95
03-03-2017,563.43
03-03-2017,35.28
03-03-2017,42.784
03-03-2017,25.35
04-03-2017,128.4
04-03-2017,10.08
04-03-2017,159.98
04-03-2017,16.99
05-03-2017,149.352
05-03-2017,12.992
06-03-2017,145.98
06-03-2017,159.04
06-03-2017,2.334
06-03-2017,1.728
06-03-2017,2.043
06-03-2017,431.94
06-03-2017,68.238
07-03-2017,21.072
08-03-2017,113.6
08-03-2017,102.36
08-03-2017,9.702
08-03-2017,12.96
08-03-2017,69.456
08-03-2017,5.984
08-03-2017,108.576
08-03-2017,1363.96
08-03-2017,13.9
08-03-2017,207.144
08-03-2017,146.352
08-03-2017,8.856
08-03-2017,27.96
09-03-2017,354.9
09-03-2017,11.21
09-03-2017,17.94
09-03-2017,51.8
09-03-2017,199.75
10-03-2017,176.784
10-03-2017,39.992
10-03-2017,104.696
10-03-2017,14.9
10-03-2017,26.85
10-03-2017,3357.6
10-03-2017,4158.912
11-03-2017,45.98
11-03-2017,17.46
11-03-2017,244.006
11-03-2017,30.336
11-03-2017,76.92
11-03-2017,481.32
12-03-2017,12.96
12-03-2017,29.34
12-03-2017,19.98
12-03-2017,770.352
12-03-2017,30.56
12-03-2017,154.9
12-03-2017,676.55
13-03-2017,157.92
13-03-2017,203.184
13-03-2017,557.585
13-03-2017,70.08
13-03-2017,1.272
13-03-2017,386.68
13-03-2017,28.28
13-03-2017,126.08
13-03-2017,41.24
13-03-2017,552.56
13-03-2017,51.897
13-03-2017,23.16
13-03-2017,4912.59
13-03-2017,379.96
13-03-2017,539.91
13-03-2017,449.1
13-03-2017,127.88
13-03-2017,160.32
13-03-2017,46
13-03-2017,51.184
14-03-2017,241.332
14-03-2017,21.88
14-03-2017,5.184
14-03-2017,145.544
14-03-2017,196.784
14-03-2017,16.74
14-03-2017,41.904
15-03-2017,1352.032
15-03-2017,528.43
15-03-2017,4.544
15-03-2017,22.386
15-03-2017,45.68
15-03-2017,319.76
15-03-2017,83.976
17-03-2017,971.5
17-03-2017,32.54
17-03-2017,901.95
17-03-2017,199.9
17-03-2017,39.68
17-03-2017,129.98
17-03-2017,84.784
18-03-2017,189.882
18-03-2017,871.8
19-03-2017,14.98
19-03-2017,20.32
19-03-2017,72.294
19-03-2017,31.086
20-03-2017,84.784
20-03-2017,20.736
20-03-2017,16.821
20-03-2017,10.368
20-03-2017,11.992
20-03-2017,86.45
20-03-2017,697.16
21-03-2017,528.43
21-03-2017,13.392
21-03-2017,3.168
21-03-2017,99.372
21-03-2017,1.344
22-03-2017,167.888
22-03-2017,58.58
24-03-2017,301.47
24-03-2017,18.656
24-03-2017,22.48
24-03-2017,403.168
25-03-2017,1287.45
25-03-2017,59.52
26-03-2017,459.95
26-03-2017,67.64
26-03-2017,17.64
26-03-2017,17.04
26-03-2017,119.976
27-03-2017,20.24
27-03-2017,39.92
27-03-2017,32.54
28-03-2017,5.98
28-03-2017,87.92
28-03-2017,31.4
29-03-2017,414
29-03-2017,299.975
29-03-2017,13.48
29-03-2017,29.8
29-03-2017,41.328
29-03-2017,158.376
29-03-2017,844.116
29-03-2017,45.528
29-03-2017,812.736
30-03-2017,11.34
31-03-2017,327.996
31-03-2017,31.984
31-03-2017,280.782
01-04-2017,59.52
01-04-2017,161.94
01-04-2017,263.88
01-04-2017,30.48
01-04-2017,9.84
01-04-2017,35.12
01-04-2017,31.56
01-04-2017,30.144
01-04-2017,1317.492
01-04-2017,88.04
01-04-2017,63.84
01-04-2017,3.592
01-04-2017,20.7
01-04-2017,10.95
01-04-2017,14.352
01-04-2017,12.99
01-04-2017,7.04
02-04-2017,1454.9
03-04-2017,71.12
03-04-2017,99.846
03-04-2017,259.96
03-04-2017,10.272
04-04-2017,588.784
04-04-2017,82.64
04-04-2017,27.81
04-04-2017,31.02
04-04-2017,149.97
04-04-2017,89.97
05-04-2017,158.368
05-04-2017,769.184
05-04-2017,118.782
06-04-2017,1294.75
07-04-2017,1199.976
07-04-2017,3.64
07-04-2017,33.528
07-04-2017,36.744
07-04-2017,658.746
07-04-2017,37.94
08-04-2017,388.704
08-04-2017,8.26
08-04-2017,17.04
08-04-2017,34.4
08-04-2017,20.04
08-04-2017,64.96
08-04-2017,12.96
08-04-2017,354.9
08-04-2017,95.984
08-04-2017,24.7
08-04-2017,1088.792
08-04-2017,17.92
08-04-2017,431.928
08-04-2017,159.92
08-04-2017,8.872
08-04-2017,121.104
08-04-2017,25.92
08-04-2017,30
09-04-2017,556.665
09-04-2017,35.352
09-04-2017,5.28
09-04-2017,517.9
10-04-2017,8.904
10-04-2017,113.76
10-04-2017,579.51
10-04-2017,150.66
10-04-2017,48.032
10-04-2017,13.568
10-04-2017,12.96
10-04-2017,23.2
12-04-2017,194.352
12-04-2017,343.92
12-04-2017,638.288
12-04-2017,19.44
12-04-2017,36.624
12-04-2017,40.99
12-04-2017,63.9
12-04-2017,13.208
12-04-2017,51.984
12-04-2017,10.272
12-04-2017,129.552
13-04-2017,6.12
14-04-2017,383.8
14-04-2017,933.536
14-04-2017,25.06
14-04-2017,42.976
14-04-2017,81.2
15-04-2017,189.588
15-04-2017,408.744
15-04-2017,291.96
15-04-2017,4.768
15-04-2017,1121.568
15-04-2017,8.04
15-04-2017,33.488
15-04-2017,143.7
16-04-2017,28.8
16-04-2017,12.84
16-04-2017,123.088
16-04-2017,35.168
16-04-2017,9.96
16-04-2017,25.3
16-04-2017,9099.93
17-04-2017,257.499
17-04-2017,79.12
17-04-2017,18.624
17-04-2017,29.05
17-04-2017,36.792
18-04-2017,203.92
18-04-2017,29.56
18-04-2017,344.372
18-04-2017,127.88
18-04-2017,1554.936
18-04-2017,6.84
18-04-2017,6.99
18-04-2017,9.664
18-04-2017,230.376
19-04-2017,5.46
19-04-2017,22.72
19-04-2017,73.2
19-04-2017,5.84
19-04-2017,9.336
19-04-2017,3.28
19-04-2017,71.96
19-04-2017,7.76
19-04-2017,459.88
19-04-2017,54.9
19-04-2017,9.28
19-04-2017,39.96
19-04-2017,25.98
19-04-2017,205.176
19-04-2017,419.4
21-04-2017,8.32
21-04-2017,15.48
21-04-2017,51.84
21-04-2017,102.336
21-04-2017,48.792
21-04-2017,44.848
22-04-2017,23.56
22-04-2017,1272.63
22-04-2017,28.485
22-04-2017,185.376
22-04-2017,78.272
22-04-2017,31.56
22-04-2017,2.88
22-04-2017,32.13
22-04-2017,86.62
22-04-2017,23.952
23-04-2017,251.52
23-04-2017,99.99
23-04-2017,36.24
23-04-2017,78.304
23-04-2017,55.92
23-04-2017,108.336
23-04-2017,71.97
23-04-2017,18.088
24-04-2017,3.984
24-04-2017,1325.76
24-04-2017,15.552
24-04-2017,3.108
24-04-2017,258.696
25-04-2017,82.8
25-04-2017,20.724
25-04-2017,4.896
26-04-2017,434.646
28-04-2017,369.576
28-04-2017,15.712
28-04-2017,30.344
28-04-2017,41.568
28-04-2017,29.472
30-04-2017,7.712
30-04-2017,111.888
30-04-2017,22.608
01-05-2017,370.62
01-05-2017,3.984
01-05-2017,2.742
01-05-2017,11.16
01-05-2017,109.92
01-05-2017,19.44
02-05-2017,366.744
02-05-2017,187.056
02-05-2017,44.94
02-05-2017,45.576
02-05-2017,5.04
02-05-2017,86.352
02-05-2017,18.936
02-05-2017,12.672
02-05-2017,12.56
02-05-2017,214.7
02-05-2017,13.08
02-05-2017,90.48
03-05-2017,51.968
03-05-2017,6
03-05-2017,195.64
03-05-2017,27.384
03-05-2017,2.182
03-05-2017,26.406
03-05-2017,431.976
03-05-2017,132.52
03-05-2017,224.937
05-05-2017,298.776
05-05-2017,71.088
05-05-2017,16.72
05-05-2017,79.14
05-05-2017,6.72
05-05-2017,1685.88
05-05-2017,14.352
05-05-2017,5.728
05-05-2017,93.248
05-05-2017,5.98
05-05-2017,177.48
05-05-2017,246.168
06-05-2017,41.6
06-05-2017,3.208
06-05-2017,26.176
06-05-2017,54.712
06-05-2017,54.48
06-05-2017,7.216
06-05-2017,49.568
07-05-2017,63.68
07-05-2017,442.764
07-05-2017,44.4
07-05-2017,85.232
07-05-2017,199.95
07-05-2017,3999.95
08-05-2017,17.94
08-05-2017,10.688
08-05-2017,10.368
08-05-2017,25.12
08-05-2017,1006.056
08-05-2017,58.112
08-05-2017,211.96
09-05-2017,93.98
09-05-2017,27.86
09-05-2017,9.344
09-05-2017,79.36
09-05-2017,19.136
09-05-2017,76.64
09-05-2017,856.656
09-05-2017,48.784
09-05-2017,13.184
09-05-2017,18.528
09-05-2017,32.04
09-05-2017,8
10-05-2017,7.072
10-05-2017,11.96
10-05-2017,743.988
11-05-2017,5.98
12-05-2017,8.67
12-05-2017,54.9
12-05-2017,120
12-05-2017,10.02
12-05-2017,82.368
12-05-2017,10.96
12-05-2017,631.96
14-05-2017,79.384
14-05-2017,30.192
14-05-2017,4.768
14-05-2017,31.104
14-05-2017,10.38
14-05-2017,57.582
14-05-2017,13.392
14-05-2017,185.528
14-05-2017,43.6
15-05-2017,15.232
15-05-2017,7.764
15-05-2017,13.776
15-05-2017,8.34
15-05-2017,91.96
15-05-2017,511.84
16-05-2017,282.84
16-05-2017,17.34
16-05-2017,27.72
16-05-2017,552.56
17-05-2017,22.608
17-05-2017,173.24
17-05-2017,7.896
17-05-2017,30.528
17-05-2017,2.89
17-05-2017,14.62
17-05-2017,65.17
17-05-2017,2.952
17-05-2017,27.018
18-05-2017,17.94
18-05-2017,104.28
19-05-2017,641.96
19-05-2017,35.92
19-05-2017,39.76
19-05-2017,242.9
19-05-2017,454.9
19-05-2017,47.744
19-05-2017,21.4
19-05-2017,87.84
19-05-2017,9.584
20-05-2017,1049.2
20-05-2017,15.424
20-05-2017,1363.96
20-05-2017,2.694
20-05-2017,40.635
21-05-2017,55.176
21-05-2017,66.26
21-05-2017,111.96
21-05-2017,82.656
21-05-2017,1.964
21-05-2017,3.798
21-05-2017,2396.4
22-05-2017,174.286
22-05-2017,14.73
22-05-2017,662.84
22-05-2017,26.88
22-05-2017,257.98
22-05-2017,95.1
22-05-2017,345
22-05-2017,222.384
23-05-2017,37.05
23-05-2017,10.368
23-05-2017,6.294
23-05-2017,1979.928
23-05-2017,122.382
23-05-2017,8399.976
23-05-2017,4.98
24-05-2017,191.6
24-05-2017,69.5
24-05-2017,16.656
25-05-2017,24.96
25-05-2017,19.36
25-05-2017,1267.65
26-05-2017,388.43
26-05-2017,26.94
26-05-2017,41.37
26-05-2017,484.704
26-05-2017,10.368
26-05-2017,14.352
26-05-2017,9.64
26-05-2017,12.7
26-05-2017,19.44
26-05-2017,5.94
26-05-2017,45.36
26-05-2017,63.992
